text1	text2	label
右肺腺癌靶向治疗后	右肺恶性肿瘤	1
腰1压缩骨折	腰椎骨折L1	1
开水烫伤全身多处	沸水烫伤	1
直肠结肠粘膜低级别管状及绒毛管状腺瘤	管状绒毛状腺瘤	1
急性非ST段抬高型心肌梗塞PCI至RCA	急性非ST段抬高型心肌梗死	1
宫颈CIN2绝经后期	绝经期	1
口干、右上下肢不适待查	口干	1
胸椎TBCa	胸椎结核	1
胃底隆起病变CG糜烂	糜烂性胃炎	1
贲门局灶癌变	癌	1
右肺穿刺活检腺癌	腺癌	1
乳腺癌晚期复发	恶性肿瘤复发	1
双子宫颈	双子宫颈	1
右眼睑皮肤挫伤	眼睑挫伤	1
溃疡性中分化腺癌	腺癌	1
下肢静脉曲张伴浅静脉血栓形成	下肢静脉血栓形成	1
糜烂性胃炎，异位胰腺	糜烂性胃炎	1
鼻骨骨折鼻外伤	鼻骨骨折	1
子宫平滑肌瘤，伴腺瘤样瘤性平滑肌瘤和腺肌症；增生期样子宫内膜；慢性宫颈炎。	子宫平滑肌瘤	1
前列腺癌肺M	肺继发恶性肿瘤	1
皮肤鳞状细胞癌术后	皮肤恶性肿瘤	1
"""乙状结肠癌肝转移术后复发,肝转移,高血压病"""	癌	1
右肺癌化放疗后	癌	1
L2腰椎陈旧性骨折	陈旧性腰椎骨折	1
高血压冠心病支气管炎	高血压	1
短暂性脑缺血高三酰甘油血症	短暂性脑缺血发作	1
步态不稳原因待查缺血性脊髓血管病变	缺血性脊髓血管病	1
慢性淤血性脾肿大伴局部梗死	慢性充血性脾大	1
双下肢无力原因一氧化碳中毒性周围神经病	一氧化碳中毒后遗症	1
"""腰重度疼痛,椎体多发骨破坏,左肺上叶肺癌？,肝转移"""	转移性癌	1
直肠腺瘤伴低度上皮内瘤变	腺瘤	1
周围神经炎	多发性神经病[多发性神经炎/周围神经炎]	1
高血压(眩晕-肝肾不足)	眩晕	1
右肺癌术后 双肺多发转移 脑转移	肺继发恶性肿瘤	1
胃低分化腺癌伴印戒细胞癌	胃恶性肿瘤	1
意识不清待查肝脑可能性大	意识障碍	1
宫颈恶性肿瘤第一次化疗	子宫颈恶性肿瘤	1
滑膜软骨瘤	软骨瘤	1
乳腺术后放化疗后	乳腺术后	1
食管胃静脉曲张	胃静脉曲张	1
双乳多发腺瘤	腺瘤	1
左侧腹股沟、阴茎及阴囊皮肤低分化大汗腺癌	汗腺恶性肿瘤	1
硬膜外血肿伴不全瘫胸3-5椎体水平	不完全性瘫痪	1
右髋臼及腰椎下段骨破坏	骨质破坏	1
冠心病-心功能Ⅰ级	冠状动脉粥样硬化性心脏病	1
"""胰腺癌术后复发,疼痛,胰腺外分泌功能不足,梗阻性黄疸,消化道梗阻,危重病人长期不能进食"""	疼痛	1
腰1腰5陈旧性压缩病变	腰椎压缩性骨折	1
多发性子宫肌瘤富于细胞型	细胞性平滑肌瘤	1
重度骨质疏松(绝经期)	绝经期	1
左侧颞顶部颅内异常信号影	"""颅骨和头诊断性影像检查的异常所见,不可归类在他处者"""	1
右乳浸润性导管癌术后化疗(pT	浸润性导管癌	1
乏力，纳差，恶心，胸闷，心梗可能	O	1
舌癌(岩)	癌	1
主动脉动脉硬化	主动脉硬化	1
颈动脉硬化狭窄	颈动脉狭窄	1
CA199CA242CEA增高原因未明	CA199升高	1
盆腔癌	癌	1
1.肝癌综合治疗后复发； 2.慢性乙肝	癌	1
盆腔淋巴结继发癌	继发性癌	1
左颞下颌关节紊乱综合征感染？	感染	1
甲状腺包块	甲状腺肿物	1
宫颈cin-3宫腔不均质回声性质待查	子宫颈上皮内瘤变III级[CINIII级]	1
胃底胃体癌综合治疗后	癌	1
右肺癌化疗后伽玛刀治疗后	恶性肿瘤放疗	1
口部外伤	口腔和咽喉部损伤	1
脐部瘘管	脐瘘	1
阴道鳞癌Ⅰ期放化疗后	恶性肿瘤放疗	1
骨关节病右膝关节置换术后	单侧膝关节骨性关节病	1
双卵巢高级别乳头状腺癌	卵巢恶性肿瘤	1
b0干骺软骨发育不良症b	干骺端发育不良	1
右肺腺癌 cT4N3M1c IV期免疫+靶向治疗	恶性肿瘤免疫治疗	1
肝恶性肿瘤射频消融治疗	射频消融术后	1
腰椎双膝骨关节病行动不便肌肉关节痛颈椎病	膝骨关节病	1
急性化脓性阑尾炎、（肠）麦克儿憩室	麦克尔憩室	1
慢性粒细胞白血病-急性淋巴细胞白血病变	慢性粒细胞白血病	1
多发性腔隙梗塞陈旧性	多发性脑梗死	1
右下肢静脉曲张并血栓形成	下肢静脉曲张	1
右腮腺鳞癌放化疗后	鳞状细胞癌	1
右腘窝软组织伤	"""下肢未特指的损伤,水平未特指"""	1
右胸腰部软组织裂口	下背开放性损伤	1
神经痛(耳)	神经痛	1
直肠肿物性质待查:直肠癌	直肠恶性肿瘤	1
食道异物穿孔伴感染	食管内异物	1
右足底皮肤挫裂伴肌肉坏死	足坏死	1
右卵巢中分化子宫内膜样腺癌	子宫内膜样腺癌	1
T淋巴母细胞淋巴瘤 IV期	T淋巴母细胞白血病/淋巴瘤	1
横结肠癌术后pT3N2M0IIIC期pMMR	癌	1
子宫内膜消融术后	子宫术后	1
"""上腹胀痛待查，左肺上叶磨玻璃结节,结肠多发息肉 肠镜检查,胃镜检查,预防出血,结肠镜下息肉电切，预防出血,甲状腺癌,胃溃疡"""	甲状腺恶性肿瘤	1
脚软食欲差	食欲不振	1
4.右小腿外伤伤口感染	腿部感染	1
卵巢癌细胞减灭术后	卵巢术后	1
胸背部肌筋膜劳损	背部劳损	1
热液烫伤双股会阴部TBSA5%Ⅱ度	会阴烫伤	1
双眼屈光不正；黄斑病变；双眼糖尿病眼底病变	O	1
先天性小齿状突寰枢椎不稳合并脊髓压迫	颈椎不稳定	1
G妊娠胎儿脐动脉SD升高已治愈	妊娠状态	1
脊髓恶性压迫并截瘫	未特指的截瘫	1
右肾结节查因错构瘤	肾错构瘤	1
直肠中分化粘液腺癌根治术后(pT4bN1M0)IIIC期化疗	直肠恶性肿瘤	1
左鳃裂瘘管	鳃裂瘘	1
右肱骨大转子撕脱性骨折	肱骨骨折	1
右腮腺腺泡细胞癌	腺泡细胞癌	1
肛管直肠腺癌放化疗后	化学治疗	1
原发不育月经不调多囊症	原发不孕	1
宫颈中分化鳞癌IIB期化疗后	化学治疗	1
右输卵管高级别浆液性腺癌	输卵管恶性肿瘤	1
冠心病高血压病腰腿痛脑血栓	脑血栓形成	1
低钠低钙低氯原因	低氯血症	1
支气管哮喘慢性阻塞性肺疾病重叠综合征	支气管哮喘	1
痉挛发作	痉挛	1
胃浸润型印戒细胞癌	胃恶性肿瘤	1
"""疼痛 药物过敏性皮疹,左肺腺癌IV期,上呼吸道感染，咳嗽"""	咳嗽	1
急性髓细胞白血病（CR）化疗	急性髓细胞白血病	1
梗死KillipII级陈旧性正后壁	KillipII级	1
骨关节病;坐骨神经痛肌肉关节酸痛行动不便	坐骨神经痛	1
"""左肾集合管癌,化疗后白细胞减少,发热,上呼吸道感染,咳嗽 痰中带血,化疗后血小板低"""	肾恶性肿瘤	1
低钾低钠待查过敏性性休克致	低钾血症	1
"""右肺腺癌,纵隔淋巴结转移,左肾上腺转移"""	腺癌	1
(腿肿痛)	下肢疼痛	1
右手中指伸肌腱止点撕脱性骨折	指骨骨折	1
左足距下关节骨不连	距骨骨折不连接	1
"""高血压病,糖尿病,冠心病，白内障"""	冠状动脉粥样硬化性心脏病	1
皮肤软组织撕脱并缺损	皮肤缺损	1
肩关节滑膜炎	肩关节滑囊炎	1
创伤性硬脑膜下出肿伴开放性颅内伤口	颅脑开放性损伤伴颅内损伤	1
""": 阴道伤口息肉术后脱痂恢复期,宫颈鳞状细胞癌IIA2期伴HPV33型感染术后第二次化疗后,骨髓抑制,轻度贫血 ,阴道顶端恢复期,绝经综合征 ,阴道顶端肉芽增生"""	骨髓抑制	1
"""直肠癌术后,腰痛,失眠,高血压,冠状动脉性心脏病"""	直肠术后	1
2型糖尿病糖尿病足部病变	2型糖尿病	1
右侧梨状窝低分化鳞状细胞放化疗后	化学治疗	1
右侧肾盂癌根治术	肾术后	1
外伤性文身	纹身	1
胃浸润型印戒细胞癌	印戒细胞癌	1
左肾透明细胞癌术后多发骨转移	透明细胞癌	1
全心功能减弱	全心衰竭	1
冠状动脉粥样硬化性心脏病;支架植入术后状态;高脂血症;高血压;周围神经病;感冒	高血压	1
鼻咽未分化型非角化性癌综合治疗后	未分化的癌	1
右眼假性剥脱综合症	假性囊膜剥脱综合征	1
肾上腺神经节母细胞瘤术后复发（IV期）	神经节神经母细胞瘤	1
左面部麻木味觉减退功能性可能性大	味觉障碍	1
肋骨转移癌	转移性癌	1
脑干出血后遗症期	脑出血后遗症	1
纵膈、左肺门淋巴结转移胸膜转移不除外	O	1
停经23周院外B超提示胎儿上唇连续性中断	胎儿畸形	1
腺泡状横纹肌肉瘤	横纹肌肉瘤	1
贫血原因待查 1.营养性贫血？ 2.骨髓增生异	骨髓增生异常性贫血	1
前降支浅肌桥	冠状动脉肌桥	1
双小腿皮肤皮下结节性病变	下肢占位	1
升结肠中分化腺癌，部分为粘液腺癌（pT4aN1M0，3B期，高危）术后第一次化疗	升结肠恶性肿瘤	1
颈腰部软组织劳损	腰部劳损	1
脊柱退变异位骨化	脊柱骨关节病	1
纤维脂肪组织灶性坏死伴大量死骨形成	骨坏死	1
门静脉海绵状变性	门静脉海绵样变	1
"""右肺腺癌IV期疼痛,特发性肺间质纤维化,2型糖尿病 高血压病 甲状腺结节 胆囊结石伴胆囊炎,便秘"""	腺癌	1
乳腺增生并导管扩张及纤维腺瘤样增生	乳腺增生	1
孕1产0孕33W+胎膜早破	孕33周	1
额部外伤清创缝合术后	头部开放性损伤	1
周围神经病变右侧腋神经正中神经尺神经损害	多发性神经病[多发性神经炎/周围神经炎]	1
左鼻窦鼻腔新生物	鼻腔息肉	1
晚孕IVF胎儿左心偏小	妊娠状态	1
左下肢萎缩待查反射性肌萎缩	下肢肌肉萎缩	1
脊柱轻度退变双膝轻度退变	脊柱骨关节病	1
右髋股撞击症右盂唇撕裂	髋关节撞击综合征	1
子宫肌瘤并腺肌症	子宫平滑肌瘤	1
全身多处坠落伤	自高处坠落	1
左下肢疼痛伴力弱	下肢疼痛	1
F2胎儿宫内生长受限FGR宫内死亡	胎儿生长受限	1
肝癌，化疗后血细胞低下	全血细胞减少	1
复发滤泡淋巴瘤	恶性肿瘤复发	1
胃底胃体隆起性病变查因	胃和十二指肠未特指的疾病	1
右手猫抓伤头面部动物致伤	"面部开放性损伤"""	1
系统性红斑狼疮伴干燥综合征	干燥综合征[舍格伦综合征]	1
B细胞肿瘤	淋巴瘤	1
左喉部占位	口腔和咽喉部占位	1
慢性肾脏病合并矿物质骨质代谢异常	矿物质代谢紊乱	1
鞍区占位病变	颅内占位性病变	1
FD肝曲综合征	消化不良	1
股静脉小腿静脉疾患曲张	其他特指部位的静脉曲张	1
双肾输尿管梗阻性病变	输尿管梗阻	1
左侧输尿管双J管拔除困难	取出输尿管支架管	1
升结肠乳头状管状腺瘤	升结肠良性肿瘤	1
停经25周胎儿左手异常	孕25周	1
癫痫病灶切除术后	癫痫	1
"""左乳癌术后,右下肺占位"""	乳腺恶性肿瘤	1
左肺部块影待查：肺恶性肿瘤？肺炎？肺结核？	肺炎	1
原发退变性胸腰椎侧凸	脊柱侧弯	1
左尺骨鹰嘴前方撕裂性骨折陈旧性	陈旧性尺骨骨折	1
乳癌复诊	乳腺恶性肿瘤	1
腰椎间盘腰45椎腰5骶1椎突出继发椎	腰椎间盘突出	1
脑缺血并周围神经病変脑记忆力减退	多发性神经病[多发性神经炎/周围神经炎]	1
左眼白内障术后	眼术后	1
"""尿毒症;高血压;冠心病心律失常型;高脂血症;糖尿病;肾性贫血;静脉血栓形成,透析中低血压"""	肾脏透析状态	1
左胸左下肢刀伤颈部胸部双上肢枪伤	胸部开放性损伤	1
回盲部粘液腺癌术后	回盲部恶性肿瘤	1
化扁；溃疡性口腔炎；支气管炎	支气管炎	1
胃窦低分化腺癌术后（T4N3M1，Ⅳ期）	腺癌	1
胃癌术后骨转移术后	癌	1
胃角管状腺瘤	胃良性肿瘤	1
颈髓缺血变性C45C56水平	脊髓变性	1
乳腺癌术后骨转移严重骨质疏松	乳腺术后	1
"""慢性气管炎,高血压,冠心病,重度骨关节病,失眠,行动不便,"""	冠状动脉粥样硬化性心脏病	1
右手掌离断	手掌开放性损伤	1
前列腺癌恶性肿瘤	前列腺恶性肿瘤	1
副脾符合副脾伴淤血性肿大	先天性副脾	1
神经鞘膜瘤	神经鞘瘤	1
右肺小细胞肺癌放化疗后	右肺恶性肿瘤	1
慢性肾脏疾病合并矿物质骨代谢异常	矿物质代谢紊乱	1
急性淋巴细胞白血病维持化疗	化学治疗	1
肾透明细胞癌术后	肾术后	1
甲状腺滤泡性腺瘤伴出血囊性变	甲状腺良性肿瘤	1
左侧脑室脑膜瘤，WHO I级，皮细胞型。	脑室脑膜瘤	1
左腕小多角骨及钩骨撕脱性骨折	钩骨骨折	1
右中环指末节挤压离断伤	手指挤压伤	1
双手肌萎缩	肌肉萎缩	1
慢性阻塞性肺疾病伴肺部感染	慢性阻塞性肺疾病	1
宫内膜单纯性增生伴局部腺上皮非典型性	子宫内膜增生	1
子宫内膜癌术后 肺部结节不排除转移	子宫内膜恶性肿瘤	1
纵隔畸胎瘤术后伴多发骨转移	恶性畸胎瘤	1
鼻咽后壁鳞癌放化疗后	鳞状细胞癌	1
停经253周B超提示胎儿蝴蝶椎体	先天性脊柱畸形	1
甲状腺低功4肾功不良	甲状腺功能减退	1
直肠中下段腺癌	腺癌	1
胸5-6脂肪瘤	脂肪瘤	1
无骨折脱位型颈脊髓损伤伴四肢全瘫	颈部脊髓损伤	1
双足膝内翻	足畸形	1
颈部淋巴瘤 化疗	淋巴瘤	1
直肠侧生型腺瘤	直肠良性肿瘤	1
右颊粘膜舌尖及下唇扁平苔藓	舌扁平苔癣	1
乳腺癌 骨转移癌可能	癌	1
原发性肝癌伴门静脉癌栓	癌	1
腰椎病变伴坐骨神经痛	坐骨神经痛	1
脾区管状腺瘤	脾良性肿瘤	1
盆底、子宫直肠陷凹多发转移？	盆腔继发恶性肿瘤	1
卵巢恶性肿瘤(IV期 骨转移)	骨继发恶性肿瘤	1
多发转移癌	转移性癌	1
左侧隐睾右侧腹股沟斜疝	单侧腹股沟斜疝	1
双肺转移性癌	转移性癌	1
右乳癌术后锁骨上淋巴结转移	乳腺术后	1
甲状腺非霍奇金淋巴瘤	甲状腺淋巴瘤	1
左足副舟骨源性平足症	扁平足	1
乙状结肠癌术后，，淋巴结转移，，呕吐，化疗肠镜检查	呕吐	1
电解质紊乱-低钠钾氯血症	低钾血症	1
卵巢癌术后复发第六次化疗后	恶性肿瘤复发	1
"""弥漫大B细胞淋巴瘤,消化系统念珠菌感染,病毒感染 免疫力下降,口腔黏膜炎溃疡 真菌感染,白细胞减低,放射性皮炎"""	放射性皮炎	1
冠心病(陈旧心梗)	冠状动脉粥样硬化性心脏病	1
手神经受伤	腕和手神经损伤	1
环枕融合环枢脱位	寰枢椎脱位	1
卵巢癌术后复发第六次化疗后	癌	1
"""肺癌晚期术后复发放疗低硒,咯血,疼痛,咳嗽,恶心,呕吐"""	硒缺乏	1
输卵管腺癌	腺癌	1
右卵巢高级别浆液性癌	卵巢恶性肿瘤	1
右上肺浸润性腺癌（cT2aN2M1bIV期）	腺癌	1
糖尿病肾病;反流性食管炎	反流性食管炎	1
右侧移位迷走锁骨下动脉	迷走锁骨下动脉畸形	1
"""左肺不典型类癌,骨转移？"""	转移性类癌	1
右耳极重度感音神经性听力丧失	感音神经性聋	1
右半结肠中分化管状腺癌	管状腺癌	1
主动脉瓣换瓣术后	具有其他心脏瓣膜置换	1
右侧冈上肌腱退变部分撕裂	肩部损伤	1
肝酶肌酶增高待查	血清肌酶异常	1
子宫颈中低分化腺癌	腺癌	1
"""子宫内膜腺癌IB期G1-2术后放疗,白细胞减少,肝功异常,抑郁症,高血脂，行动不便"""	腺癌	1
左小腿皮肤撕脱伴皮肤组织缺损	小腿撕脱伤	1
下肢浅静脉曲张术后	下肢静脉曲张	1
眼眶特指疾患双侧眼眶良性病变	未特指的眼眶疾患	1
"""糖尿病,2型糖尿病,2型糖尿病性视网膜病变,冠状动脉性心脏病"""	冠状动脉性心脏病	1
发热、皮下结节待查，自身炎症性疾病？	皮下结节	1
右足外侧皮肤缺血坏死	下肢皮肤坏死	1
双眼高度近视性黄斑病变	变性性近视[病理性近视][高度近视]	1
鼻咽顶壁、顶后壁及右侧壁未分化型非角化性癌肺转移	转移性癌	1
自身免疫疾病抗心磷之抗体增高	自身免疫病	1
口腔软组织挫伤	口腔和咽喉部损伤	1
颈腰椎间盘多发膨出	其他特指的椎间盘移位	1
癫痫脑梗死	癫痫	1
左下肺炎性假瘤合并肺脓肿	肺炎性假瘤	1
右眼睑色素斑	色素沉着未特指的疾患	1
右背部转移	躯干继发恶性肿瘤	1
巧克力囊肿切除守候治疗后	卵巢巧克力样囊肿	1
右手掌疤痕组织挛缩伴肌腱粘连	瘢痕性肌腱粘连	1
左足第四趾肿物，恶黑？	恶性黑色素瘤	1
右肾肾实质萎缩伴多房囊性变	肾囊肿	1
皮疹待查：小儿康疹？肠蛔虫症？	白色糠疹	1
面部及左前臂蜂蜇伤	蜂螫伤	1
肾变病综合征其他类型	肾病综合征	1
臀部皮脂腺囊肿	皮脂腺囊肿	1
胸颈椎退行性改	胸椎退行性病变	1
宫颈非角化型鳞癌IIIb期放化疗后	子宫颈恶性肿瘤	1
"""横结肠癌 肠道出血 缺铁性贫血,叶酸缺乏,乙型肝炎"""	癌	1
脑小血管病糖尿病性感觉运动性周围神经病变	糖尿病性周围神经病	1
章鱼罐综合症	应激性心肌病[心尖球形综合征]	1
呼吸道感染胸闷;佝偻病	O	1
肺卡氏孢子菌感染	卡氏肺孢子菌肺炎	1
尿道阴道部新生物	阴道息肉	1
"""胃癌，胃镜检查, 术后化疗呕吐肝功能障碍,慢性肝炎"""	胃恶性肿瘤	1
左乙状窦横窦狭窄颅内多发腔隙性梗死	腔隙性脑梗死	1
低磷抗D性软骨病转归其他	抗维生素D性佝偻病	1
右眼黄斑裂口	黄斑裂孔	1
新生儿缺氧缺血性脑病并颅内出血	新生儿缺氧缺血性脑病	1
发作性左上肢僵硬发作	肢体无力	1
腹痛; 肠癌术后	癌	1
宫颈鳞癌Ⅲb期化疗后放疗中	化学治疗	1
右肾萎缩并多发小囊肿	肾囊肿	1
食管胃交界溃疡型低分化腺癌	食管胃连接部恶性肿瘤	1
子宫腺肌症内膜异位症	子宫内膜异位	1
鼻咽癌肺转移、骨转移术后	转移性癌	1
隐匿性抑郁慢性主观性头昏	抑郁状态	1
颅底凹陷症伴不全瘫	不完全性瘫痪	1
1型糖尿病性胃肠神经病变胃轻瘫	1型糖尿病	1
外阴鳞状细胞癌化疗后	化学治疗	1
小细胞肺癌化疗	小细胞癌	1
肺间质病变合并肺部感染	间质性肺病	1
右手掌疤痕组织挛缩伴肌腱粘连	瘢痕挛缩	1
盲肠1升结肠2管状腺瘤伴低级别上皮内瘤变	升结肠良性肿瘤	1
右小指无力待查副肿瘤综合症	副肿瘤综合征	1
双膝骨关病并游离体	双侧膝关节骨性关节病	1
肘关节骨折术后	肘关节骨折	1
Alzheimer病混合型	阿尔茨海默病(混合型)	1
Poncet综合征不除外	结核性风湿病[篷塞病]	1
乙状结肠癌术后，，淋巴结转移，，呕吐，化疗肠镜检查	癌	1
发作性意识不清大小便失禁待查	意识模糊	1
双膝髌股关节局灶性骨梗死伴髌股关节OA	骨坏死	1
右肺斑片影陈旧性病变可能性大	肺部阴影	1
结肠癌癌痛	结肠恶性肿瘤	1
宫颈癌Ⅰb1期术后第1次化疗后、原发性高血压1级	癌	1
双下肢废用性萎缩左足跟压疮	压疮	1
高甘油三酯脂血症前列腺梗阻未特指	前列腺未特指的疾患	1
双侧颈根处及右侧胸壁皮下气肿纵膈积气	纵隔气肿	1
左舌叶病灶性质待查：肺炎可能，肺癌待排	肺炎	1
孕29+周腹痛：先兆流产？	腹痛	1
双肋缘明显外翻原因待查胃口差抵抗差	肋骨畸形	1
心绞痛;支架植入术后状态;高脂血症;咳嗽;失眠;高血压	咳嗽	1
急性脑梗死右侧颞枕叶出血性梗死	出血性脑梗死	1
支气管扩张并感染咳血、失眠症	失眠	1
降结肠腺癌	降结肠恶性肿瘤	1
胃体癌伴腹腔种植转移化疗后（ⅠV）	癌	1
脑血管病变复查脑血流图检查	脑血管病	1
食管中段癌放化疗后	恶性肿瘤放疗	1
面部多处软组织切割伤	面部损伤	1
右侧腹股沟疖肿	皮肤疖肿	1
全身多处转移	转移性肿瘤	1
直肠癌新辅助放化疗后	癌	1
"""食管胃交界癌术后,纳差"""	癌	1
桥本氏甲状腺病3梅尼尔综合征	梅尼埃病	1
双侧颊部扁平苔藓免疫异常	扁平苔癣	1
脑炎后遗症	脑炎后综合征	1
肺炎胃肠炎	肺炎	1
软组织淋巴瘤	软组织恶性肿瘤	1
右肺小细胞癌广泛期	小细胞癌	1
"""乙状结肠癌肝转移术后复发,肝转移,高血压病"""	肝继发恶性肿瘤	1
"""乙状结肠癌肝转移术后复发,肝转移,高血压病"""	恶性肿瘤复发	1
子宫腔息肉型恶性中胚叶混合瘤	中胚层混合瘤	1
"""痛经,闭经,盆腔炎"""	痛经	1
双肺间质纤维化并感染	肺间质纤维化	1
支气管炎恢复期	支气管炎	1
多动症？	注意缺陷与多动障碍	1
直肠癌5cm，术前放疗	癌	1
结肠平滑肌瘤	平滑肌瘤	1
1.冠心病，陈旧前壁心梗，PTCA+支架术后；2.高血压病2级（极高危）；3.高脂血症。	O	1
特指胎盘疾病胎盘低置状态羊水减少	妊娠合并羊水过少	1
鼻咽癌综合治疗后	癌	1
早孕高龄初产先兆流产	高龄初孕妇的妊娠监督	1
急性脑梗死右侧颞顶枕叶急性梗塞灶	脑梗死	1
早孕哺乳期核对孕周疤痕子宫两次	妊娠状态	1
脑梗塞关节炎抑郁症支气管炎	抑郁症	1
腰椎骨折术后	骨折术后	1
ECG:窦性心律；非特异性T波异常	心电图异常	1
右下肢多形性未分化肉瘤	肉瘤	1
沸水烫伤8%浅Ⅱ&deg8%颈躯干双上肢	多发烫伤	1
右腕狗抓伤	腕部开放性损伤	1
右侧股骨头骨折并髋臼粉碎性骨折	髋臼骨折	1
双膝重度OA右侧平足伴OA	骨关节病	1
多脏器功能不全累及循环肾脏心肌凝血功能	多脏器功能障碍综合征[MODS]	1
痛风别嘌醇过敏	痛风	1
"""肺腺鳞癌,脑转移,非小细胞肺癌晚期,化疗止吐,抗过敏"""	腺鳞癌	1
急性T淋巴细胞白血病L3型（中危，完全缓解期）	急性淋巴细胞白血病L3	1
尿毒症腹膜透析高血压病冠心病	腹膜透析治疗	1
十二指肠球部癌	癌	1
单纯疱疹病毒性脑膜脑炎	单纯疱疹病毒性脑炎	1
"""左肺上叶腺癌术后 IIIA期,化疗放疗行动不便,白细胞低,手麻足麻"""	白细胞减少	1
右股骨骨折术后	骨折术后	1
"""上呼吸道感染、发热、咳嗽咳痰,咽痛、牙痛,行动不便,过敏性鼻炎"""	咽痛	1
原发性皮肤钙质沉着	钙质沉着症	1
结肠肝曲癌并不全梗阻	不完全性肠梗阻	1
双膝外侧盘状半月板轻度OA骨代谢异常	先天性盘状半月板	1
高血压脑动脉硬化	动脉硬化	1
浮肿待查1心源性浮肿2营养性	水肿	1
左侧腹股沟、阴茎及阴囊皮肤低分化大汗腺癌	阴茎恶性肿瘤	1
肺浸润性腺癌	腺癌	1
右半结肠回盲部腺癌	回盲部恶性肿瘤	1
双耳异物	耳内异物	1
右桡骨头骨裂无移位	桡骨头骨折	1
慢性肾衰竭CKD	慢性肾衰竭	1
多关节退变手膝髋关节并周围神经病变	骨关节病	1
气管癌	气管恶性肿瘤	1
左尺桡骨远干骺端骺离骨折	桡骨远端骨骺分离	1
右足外伤/第2/3/4跖骨基底骨折	足部损伤	1
右大腿内侧根部血管瘤？	血管瘤	1
左胫腓骨远端粉碎性骨折，脑伤，颅底骨折等	颅底骨折	1
1妊娠晚期胎盘组织2脐带间质粘液变	妊娠状态	1
"""脑血管病,骨关节病，肺癌术后"""	骨关节病	1
右肺鳞癌放化疗后	恶性肿瘤放疗	1
乳腺动态未定肿瘤	乳房动态未定或动态未知的肿瘤	1
乙状结肠癌肝转移姑息术后腹腔淋巴结转移综合治疗后	腹腔淋巴结继发恶性肿瘤	1
右乳浸润性导管癌中医治疗	浸润性导管癌	1
产伤性Ⅱ度会阴裂伤	分娩伴会阴裂伤II度	1
慢性浅表性胃炎轻度萎缩	慢性萎缩性胃炎	1
交通性脑积水外伤性精神障碍	精神障碍	1
钢缆打伤左膝关节	膝关节损伤	1
脑静脉血栓形成	脑血栓形成	1
小脑扁桃体下疝伴脊髓空洞	脊髓空洞症	1
肝总管Ca肝内占位	肝占位性病变	1
肾功能不全;支气管炎;免疫缺陷病;冠心病	冠状动脉粥样硬化性心脏病	1
左侧股骨外踝前壁内踝后壁撕脱性骨折	股骨骨折	1
食道小细胞癌	小细胞癌	1
糖尿病性心脏植物神经病变	糖尿病	1
冠状动脉粥样症前降支心肌桥	冠状动脉肌桥	1
哮喘性支气管炎	支气管哮喘	1
"""乳腺癌晚期,肺癌,癌性疼痛,慢性胃炎"""	乳腺恶性肿瘤	1
右侧颊粘膜病变	口腔粘膜其他和未特指的损害	1
内耳特指疾病左侧内耳迷路积水	膜迷路积水	1
肝Ca肝硬化乙肝	肝硬化	1
生育问题(畸形精子)	畸形精子症	1
原发性右肝癌	肝恶性肿瘤	1
妊娠滋养细胞肿瘤第八次化疗	滋养细胞病	1
急性迟缓性麻痹	弛缓性瘫痪[周围性瘫痪]	1
失代偿性呼吸性酸中毒并代谢性碱中毒	代谢性碱中毒	1
左上肺鳞癌伴左肺门及左纵隔淋巴结、肝转移 Ⅳ期	转移性鳞状细胞癌	1
心搏骤停	心脏停搏	1
鼻咽癌放化疗术后6年复查	癌	1
真菌性菌尿治疗后	真菌感染	1
右肾结节查因:错构瘤	肾错构瘤	1
胃周及腹主动脉周围淋巴结转移腹膜转移	腹膜继发恶性肿瘤	1
左下肢坏死组织查见真菌菌丝	真菌感染	1
左侧股骨及髋臼骨纤维结构不良	髋骨纤维异常增殖症	1
空肠旋转不良并空肠异位胰腺	先天性肠旋转不良	1
感冒内火咽炎	感冒	1
发作性右侧面部麻木伴右上肢活动不利待查	运动障碍	1
横结肠结肠管状腺瘤低级别	横结肠良性肿瘤	1
"""肺癌晚期，化疗。,慢支，恶液质，,病重，长期难以进食，营养不良,行动不便"""	化学治疗	1
食管低分化癌	癌	1
右输卵管高级别浆液性腺癌	浆液性腺癌	1
"""肝占位病变,考虑肝癌"""	肝占位性病变	1
行动不便结肠癌术后化疗	癌	1
直肠腺癌综合治疗后ypT3N0M0ⅡA期	腺癌	1
右卵巢癌	卵巢恶性肿瘤	1
视网膜病(术后)	眼术后	1
Z足癣感染药疹	足感染	1
右拇指狗牙齿划伤	被狗咬伤	1
食管高分化鳞状细胞癌	食管恶性肿瘤	1
肝郁犯胃痰气郁结咽异症	咽异感症	1
新高儿胆红素血症病理性	新生儿高胆红素血症	1
右乳腺癌新辅助化疗	乳腺恶性肿瘤	1
"""1脑动脉硬化，2原发性高血压2级高危组32型糖尿病并周围神经病4前列腺增生5T2,3水平椎管后份硬脊膜外病变原因"""	2型糖尿病性周围神经病	1
肝右外叶肝细胞癌	肝细胞癌	1
糖尿病性肾病III期	糖尿病肾病III期	1
前列腺癌T3bN0M1	癌	1
心肌酶升高	心肌酶谱异常	1
右额叶胶质母细胞瘤	胶质母细胞瘤	1
